source_schema;source_table;source_column;target_schema;target_table;target_column
NCARS_UCARS;ATRYBUTY_KLIENTOW;ID;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_ATTRIBUTE;CUSTOMER_ATTRIBUTE_ID
NCARS_UCARS;ATRYBUTY_KLIENTOW;SYMBOL;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_ATTRIBUTE;CUSTOMER_ATTRIBUTE_CD
NCARS_UCARS;ATRYBUTY_KLIENTOW;NAZWA;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_ATTRIBUTE;CUSTOMER_ATTRIBUTE_NAME
NCARS_UCARS;ATRYBUTY_KLIENTOW;AKTYWNE;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_ATTRIBUTE;ACTIVE_FLG
NCARS_UCARS;ATRYBUTY_KLIENTOW;KRAJ;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_ATTRIBUTE;COUNTRY_CODE
NCARS_UCARS;CENY_PROMOCJI;ID;INT_TCE_SALES;NCARS_UCARS_PROMOTION_PRICE;PROMOTION_PRICE_ID
NCARS_UCARS;CENY_PROMOCJI;WAL_ID;INT_TCE_SALES;NCARS_UCARS_PROMOTION_PRICE;CURRENCY_ID
NCARS_UCARS;CENY_PROMOCJI;UPUST_DEALER_KLIENT_KWOTA;INT_TCE_SALES;NCARS_UCARS_PROMOTION_PRICE;DISCOUNT_DEALER_CLIENT_AMT
NCARS_UCARS;CENY_PROMOCJI;UPUST_DEALER_KLIENT_PROCENT;INT_TCE_SALES;NCARS_UCARS_PROMOTION_PRICE;DISCOUNT_DEALER_CLIENT_PERC
NCARS_UCARS;CENY_PROMOCJI;UPUST_TMPL_KLIENT_KWOTA;INT_TCE_SALES;NCARS_UCARS_PROMOTION_PRICE;DISCOUNT_TMPL_CLIENT_AMT
NCARS_UCARS;CENY_PROMOCJI;UPUST_TMPL_KLIENT_PROCENT;INT_TCE_SALES;NCARS_UCARS_PROMOTION_PRICE;DISCOUNT_TMPL_CLIENT_PERC
NCARS_UCARS;CENY_PROMOCJI;UPUST_TMPL_DEALER_KWOTA;INT_TCE_SALES;NCARS_UCARS_PROMOTION_PRICE;DISCOUNT_TMPL_DEALER_AMT
NCARS_UCARS;CENY_PROMOCJI;UPUST_TMPL_DEALER_PROCENT;INT_TCE_SALES;NCARS_UCARS_PROMOTION_PRICE;DISCOUNT_TMPL_DEALER_PERC
NCARS_UCARS;CENY_PROMOCJI;ZMNIEJSZENIE_MARZY_PROCENT;INT_TCE_SALES;NCARS_UCARS_PROMOTION_PRICE;MARGIN_REDUCTION_PERC
NCARS_UCARS;CENY_PROMOCJI;ZMNIEJSZENIE_MARZY_KWOTA;INT_TCE_SALES;NCARS_UCARS_PROMOTION_PRICE;MARGIN_REDUCTION_AMT
NCARS_UCARS;CENY_PROMOCJI;PROM_ID;INT_TCE_SALES;NCARS_UCARS_PROMOTION_PRICE;PROMOTION_DETAIL_ID
NCARS_UCARS;CENY_PROMOCJI;ZDOD_ID;INT_TCE_SALES;NCARS_UCARS_PROMOTION_PRICE;ZDOD_ID
NCARS_UCARS;CENY_PROMOCJI;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_PROMOTION_PRICE;RUN_TIMESTAMP
NCARS_UCARS;CG_REF_CODES_BASE;ID;INT_TCE_SALES;NCARS_UCARS_CG_REF_CODES_BASE;CG_REF_CODES_BASE_ID
NCARS_UCARS;CG_REF_CODES_BASE;RV_DOMAIN;INT_TCE_SALES;NCARS_UCARS_CG_REF_CODES_BASE;RV_DOMAIN
NCARS_UCARS;CG_REF_CODES_BASE;RV_LOW_VALUE;INT_TCE_SALES;NCARS_UCARS_CG_REF_CODES_BASE;RV_LOW_VALUE
NCARS_UCARS;CG_REF_CODES_BASE;RV_HIGH_VALUE;INT_TCE_SALES;NCARS_UCARS_CG_REF_CODES_BASE;RV_HIGH_VALUE
NCARS_UCARS;CG_REF_CODES_BASE;RV_MEANING;INT_TCE_SALES;NCARS_UCARS_CG_REF_CODES_BASE;RV_MEANING
NCARS_UCARS;CG_REF_CODES_BASE;RV_ABBREVIATION;INT_TCE_SALES;NCARS_UCARS_CG_REF_CODES_BASE;RV_ABBREVIATION
NCARS_UCARS;CG_REF_CODES_BASE;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_CG_REF_CODES_BASE;RUN_TIMESTAMP
NCARS_UCARS;CG_REF_CODES_LOCAL;ID;INT_TCE_SALES;NCARS_UCARS_CG_REF_CODES_LOCAL;CG_REF_CODES_LOCAL_ID
NCARS_UCARS;CG_REF_CODES_LOCAL;CG_REF_CODES_BASE_ID;INT_TCE_SALES;NCARS_UCARS_CG_REF_CODES_LOCAL;CG_REF_CODES_BASE_ID
NCARS_UCARS;CG_REF_CODES_LOCAL;LANGUAGE;INT_TCE_SALES;NCARS_UCARS_CG_REF_CODES_LOCAL;LANGUAGE_CD
NCARS_UCARS;CG_REF_CODES_LOCAL;RV_ABBREVIATION;INT_TCE_SALES;NCARS_UCARS_CG_REF_CODES_LOCAL;RV_ABBREVIATION
NCARS_UCARS;CG_REF_CODES_LOCAL;RV_MEANING;INT_TCE_SALES;NCARS_UCARS_CG_REF_CODES_LOCAL;RV_MEANING
NCARS_UCARS;CG_REF_CODES_LOCAL;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_CG_REF_CODES_LOCAL;RUN_TIMESTAMP
NCARS_COC;COCAS;VIN;INT_TCE_SALES;NCARS_COC_COCAS;VIN
NCARS_COC;COCAS;ID;INT_TCE_SALES;NCARS_COC_COCAS;COCAS_ID
NCARS_COC;COCAS;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_COC_COCAS;RUN_TIMESTAMP
NCARS_UCARS;DANE_IDENT_NA_FAKT_DETAL;FDET_ID;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_DETAIL_W_INVOICE_RETAIL;INVOICE_RETAIL_ID
NCARS_UCARS;DANE_IDENT_NA_FAKT_DETAL;NUMER_KOLEJNY;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_DETAIL_W_INVOICE_RETAIL;ORDINAL_NO
NCARS_UCARS;DANE_IDENT_NA_FAKT_DETAL;DID_ID;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_DETAIL_W_INVOICE_RETAIL;CUSTOMER_DETAIL_ID
NCARS_UCARS;DANE_IDENTYFIKACYJNE;ID;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_DETAIL;CUSTOMER_DETAIL_ID
NCARS_UCARS;DANE_IDENTYFIKACYJNE;TYP;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_DETAIL;CUSTOMER_DETAIL_TYPE
NCARS_UCARS;DANE_IDENTYFIKACYJNE;SKROCONA_NAZWA;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_DETAIL;SHORT_NAME
NCARS_UCARS;DANE_IDENTYFIKACYJNE;NAZWISKO_F1;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_DETAIL;LAST_NAME
NCARS_UCARS;DANE_IDENTYFIKACYJNE;IDA_OPER_ID;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_DETAIL;OPERATIONAL_IDENTIFICATION_ID
NCARS_UCARS;DANE_IDENTYFIKACYJNE;PIERWSZE_IMIE_F2;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_DETAIL;FIRST_NAME
NCARS_UCARS;DANE_IDENTYFIKACYJNE;DRUGIE_IMIE_F3;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_DETAIL;SECOND_NAME
NCARS_UCARS;DANE_IDENTYFIKACYJNE;KOD_POCZTOWY;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_DETAIL;POSTAL_CD
NCARS_UCARS;DANE_IDENTYFIKACYJNE;MIEJSCOWOSC;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_DETAIL;CITY_NAME
NCARS_UCARS;DANE_IDENTYFIKACYJNE;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_DETAIL;RUN_TIMESTAMP
NCARS_UCARS;DANE_KLIENTOW;DID_ID;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_W_CUSTOMER_DETAIL;CUSTOMER_DETAIL_ID
NCARS_UCARS;DANE_KLIENTOW;KLNT_ID;INT_TCE_SALES;NCARS_UCARS_CUSTOMER_W_CUSTOMER_DETAIL;CUSTOMER_ID
NCARS_UCARS;DEALERZY;ID;INT_TCE_SALES;NCARS_UCARS_DEALER;DEALER_ID
NCARS_UCARS;DEALERZY;KOD;INT_TCE_SALES;NCARS_UCARS_DEALER;DEALER_CD
NCARS_UCARS;DEALERZY;NAZWA;INT_TCE_SALES;NCARS_UCARS_DEALER;DEALER_NAME
NCARS_UCARS;DEALERZY;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_DEALER;RUN_TIMESTAMP
NCARS_UCARS;DEALERZY_W_STREFACH;STR_ID;INT_TCE_SALES;NCARS_UCARS_DEALER_W_ZONE;ZONE_ID
NCARS_UCARS;DEALERZY_W_STREFACH;DLR_ID;INT_TCE_SALES;NCARS_UCARS_DEALER_W_ZONE;DEALER_ID
NCARS_UCARS;DEALERZY_W_STREFACH;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_DEALER_W_ZONE;RUN_TIMESTAMP
NCARS_UCARS;DECYZJE_KPP;ID;INT_TCE_SALES;NCARS_UCARS_FPP_DECISION;FPP_DECISION_ID
NCARS_UCARS;DECYZJE_KPP;NUMER_DECYZJI;INT_TCE_SALES;NCARS_UCARS_FPP_DECISION;FPP_DECISION_NO
NCARS_UCARS;DECYZJE_KPP;DATA_DECYZJI;INT_TCE_SALES;NCARS_UCARS_FPP_DECISION;FPP_DECISION_DATE
NCARS_UCARS;DECYZJE_KPP;REJESTRACJA_DO;INT_TCE_SALES;NCARS_UCARS_FPP_DECISION;MAX_REGISTRATION_DATE
NCARS_UCARS;DECYZJE_KPP;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_FPP_DECISION;RUN_TIMESTAMP
NCARS_UCARS;DODATKI_DO_SAMOCHODOW;ID;INT_TCE_SALES;NCARS_UCARS_CAR_ACCESSORY;CAR_ACCESSORY_ID
NCARS_UCARS;DODATKI_DO_SAMOCHODOW;SAM_ID;INT_TCE_SALES;NCARS_UCARS_CAR_ACCESSORY;CAR_ID
NCARS_UCARS;DODATKI_DO_SAMOCHODOW;KONW_ID;INT_TCE_SALES;NCARS_UCARS_CAR_ACCESSORY;CONVERSION_ID
NCARS_UCARS;DODATKI_DO_SAMOCHODOW;OPC_POPR_ID;INT_TCE_SALES;NCARS_UCARS_CAR_ACCESSORY;POST_PRODUCTION_OPTION_ID
NCARS_UCARS;DODATKI_DO_SAMOCHODOW;PAK_ID;INT_TCE_SALES;NCARS_UCARS_CAR_ACCESSORY;PACKAGE_ID
NCARS_UCARS;DODATKI_DO_SAMOCHODOW;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_CAR_ACCESSORY;RUN_TIMESTAMP
NCARS_UCARS;EXTRA;ID;INT_TCE_SALES;NCARS_UCARS_CAR_ADDITIONAL_SPECIFICATION;CAR_ADDITIONAL_SPECIFICATION_ID
NCARS_UCARS;EXTRA;SYMBOL;INT_TCE_SALES;NCARS_UCARS_CAR_ADDITIONAL_SPECIFICATION;CAR_ADDITIONAL_SPECIFICATION_CD
NCARS_UCARS;EXTRA;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_CAR_ADDITIONAL_SPECIFICATION;RUN_TIMESTAMP
NCARS_UCARS;FAKTURY_DETALICZNE;ID;INT_TCE_SALES;NCARS_UCARS_INVOICE_RETAIL;INVOICE_RETAIL_ID
NCARS_UCARS;FAKTURY_DETALICZNE;SALON_ID;INT_TCE_SALES;NCARS_UCARS_INVOICE_RETAIL;SHOWROOM_ID
NCARS_UCARS;FAKTURY_DETALICZNE;SAM_ID;INT_TCE_SALES;NCARS_UCARS_INVOICE_RETAIL;CAR_ID
NCARS_UCARS;FAKTURY_DETALICZNE;TR_TMPL_ID;INT_TCE_SALES;NCARS_UCARS_INVOICE_RETAIL;TRANSACTION_ID
NCARS_UCARS;FAKTURY_DETALICZNE;TYP;INT_TCE_SALES;NCARS_UCARS_INVOICE_RETAIL;INVOICE_TYPE
NCARS_UCARS;FAKTURY_DETALICZNE;NUMER_SALON;INT_TCE_SALES;NCARS_UCARS_INVOICE_RETAIL;SHOWROOM_INVOICE_NO
NCARS_UCARS;FAKTURY_DETALICZNE;DATA_REJESTRACJI;INT_TCE_SALES;NCARS_UCARS_INVOICE_RETAIL;REGISTRATION_DATE
NCARS_UCARS;FAKTURY_DETALICZNE;CENA_BRUTTO_KLIENT;INT_TCE_SALES;NCARS_UCARS_INVOICE_RETAIL;CUSTOMER_GROSS_PRICE
NCARS_UCARS;FAKTURY_DETALICZNE;PUNKTY_SPRZEDAZOWE;INT_TCE_SALES;NCARS_UCARS_INVOICE_RETAIL;SALES_POINT
NCARS_UCARS;FAKTURY_DETALICZNE;FDET_ID;INT_TCE_SALES;NCARS_UCARS_INVOICE_RETAIL;CORRECTIVE_INVOICE_ID
NCARS_UCARS;FAKTURY_DETALICZNE;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_INVOICE_RETAIL;RUN_TIMESTAMP
NCARS_UCARS;FAKTURY_WEJSCIOWE;ID;INT_TCE_SALES;NCARS_UCARS_INCOMING_INVOICE;INCOMING_INVOICE_ID
NCARS_UCARS;FAKTURY_WEJSCIOWE;FAKT_WE_ID;INT_TCE_SALES;NCARS_UCARS_INCOMING_INVOICE;
NCARS_UCARS;FAKTURY_WEJSCIOWE;TYP;INT_TCE_SALES;NCARS_UCARS_INCOMING_INVOICE;INCOMING_INVOICE_TYPE
NCARS_UCARS;FAKTURY_WEJSCIOWE;NUMER;INT_TCE_SALES;NCARS_UCARS_INCOMING_INVOICE;INCOMING_INVOICE_NO
NCARS_UCARS;FAKTURY_WYJSCIOWE;ID;INT_TCE_SALES;NCARS_UCARS_SALES_INVOICE;SALES_INVOICE_ID
NCARS_UCARS;FAKTURY_WYJSCIOWE;SAM_ID;INT_TCE_SALES;NCARS_UCARS_SALES_INVOICE;CAR_ID
NCARS_UCARS;FAKTURY_WYJSCIOWE;TR_TMPL_ID;INT_TCE_SALES;NCARS_UCARS_SALES_INVOICE;TRANSACTION_ID
NCARS_UCARS;FAKTURY_WYJSCIOWE;NUMER;INT_TCE_SALES;NCARS_UCARS_SALES_INVOICE;SALES_INVOICE_NO
NCARS_UCARS;FAKTURY_WYJSCIOWE;DATA_WYSTAWIENIA;INT_TCE_SALES;NCARS_UCARS_SALES_INVOICE;ISSUE_DATE
NCARS_UCARS;FAKTURY_WYJSCIOWE;CENA_BRUTTO;INT_TCE_SALES;NCARS_UCARS_SALES_INVOICE;GROSS_PRICE
NCARS_UCARS;FAKTURY_WYJSCIOWE;DATA_SPRZEDAZY;INT_TCE_SALES;NCARS_UCARS_SALES_INVOICE;SALES_DATE
NCARS_UCARS;FAKTURY_WYJSCIOWE;TERMIN_PLATNOSCI;INT_TCE_SALES;NCARS_UCARS_SALES_INVOICE;DUE_DATE
NCARS_UCARS;FAKTURY_WYJSCIOWE;CENA_NETTO;INT_TCE_SALES;NCARS_UCARS_SALES_INVOICE;NET_PRICE
NCARS_UCARS;FAKTURY_WYJSCIOWE;DLR_ID;INT_TCE_SALES;NCARS_UCARS_SALES_INVOICE;DEALER_ID
NCARS_UCARS;FULL_KATASHIKI;ID;INT_TCE_SALES;NCARS_UCARS_FULL_KATASHIKI;FULL_KATASHIKI_ID
NCARS_UCARS;FULL_KATASHIKI;KOD;INT_TCE_SALES;NCARS_UCARS_FULL_KATASHIKI;CODE
NCARS_UCARS;FULL_KATASHIKI;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_FULL_KATASHIKI;RUN_TIMESTAMP
NCARS_UCARS;GENERACJE;ID;INT_TCE_SALES;NCARS_UCARS_GENERATION;GENERATION_ID
NCARS_UCARS;GENERACJE;MDL_ID;INT_TCE_SALES;NCARS_UCARS_GENERATION;MODEL_ID
NCARS_UCARS;GENERACJE;SYMBOL;INT_TCE_SALES;NCARS_UCARS_GENERATION;GENERATION_CD
NCARS_UCARS;GENERACJE;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_GENERATION;RUN_TIMESTAMP
NCARS_UCARS;HISTORIA_TRANSAKCJI;ID;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_HISTORY;TRANSACTION_HISTORY_ID
NCARS_UCARS;HISTORIA_TRANSAKCJI;DATA_ZMIANY;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_HISTORY;CHANGE_DATE
NCARS_UCARS;HISTORIA_TRANSAKCJI;SAM_ID;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_HISTORY;CAR_ID
NCARS_UCARS;HISTORIA_TRANSAKCJI;ETA_DO_DLR;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_HISTORY;ETA_TO_DEALER
NCARS_UCARS;HISTORIA_TRANSAKCJI;ETA_MAKSYMALNE;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_HISTORY;ETA_MAX
NCARS_UCARS;HISTORIA_TRANSAKCJI;TOC_ID;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_HISTORY;TOC_ID
NCARS_UCARS;HISTORIA_TRANSAKCJI;TR_TMPL_ID;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_HISTORY;TRANSACTION_ID
NCARS_UCARS;HISTORIA_TRANSAKCJI;ETA_DO_DLR_CZAS_TR;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_HISTORY;ETA_TO_DEALER_TRANSPORT_DAY
NCARS_UCARS;HISTORIA_TRANSAKCJI;ETA_DO_DLR_ZRODLO;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_HISTORY;ETA_TO_DEALER_SOURCE
NCARS_UCARS;IDENTYFIKACJE_OPERACYJNE;ID;INT_TCE_SALES;NCARS_UCARS_OPERATIONAL_IDENTIFICATION;OPERATIONAL_IDENTIFICATION_ID
NCARS_UCARS;IDENTYFIKACJE_OPERACYJNE;NAZWA;INT_TCE_SALES;NCARS_UCARS_OPERATIONAL_IDENTIFICATION;OPERATIONAL_IDENTIFICATION_NAME
NCARS_UCARS;IDENTYFIKACJE_OPERACYJNE;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_OPERATIONAL_IDENTIFICATION;RUN_TIMESTAMP
NCARS_UCARS;IDENTYFIKATORY_I_DOKUMENTY_BASE;ID;INT_TCE_SALES;NCARS_UCARS_IDENT_DOCUMENTS_TYPE_BASE;IDENT_DOCUMENTS_TYPE_BASE_ID
NCARS_UCARS;IDENTYFIKATORY_I_DOKUMENTY_BASE;SYMBOL;INT_TCE_SALES;NCARS_UCARS_IDENT_DOCUMENTS_TYPE_BASE;IDENT_DOCUMENTS_TYPE_BASE_CD
NCARS_UCARS;IDENTYFIKATORY_I_DOKUMENTY_BASE;NAZWA;INT_TCE_SALES;NCARS_UCARS_IDENT_DOCUMENTS_TYPE_BASE;IDENT_DOCUMENTS_TYPE_BASE_NAME
NCARS_UCARS;IDENTYFIKATORY_I_DOKUMENTY_BASE;OSOBA_FIZYCZNA;INT_TCE_SALES;NCARS_UCARS_IDENT_DOCUMENTS_TYPE_BASE;NATURAL_PERSON_FLG
NCARS_UCARS;IDENTYFIKATORY_I_DOKUMENTY_BASE;OSOBA_PRAWNA;INT_TCE_SALES;NCARS_UCARS_IDENT_DOCUMENTS_TYPE_BASE;LEGAL_ENTITY_FLG
NCARS_UCARS;IDENTYFIKATORY_I_DOKUMENTY_BASE;KRAJ;INT_TCE_SALES;NCARS_UCARS_IDENT_DOCUMENTS_TYPE_BASE;COUNTRY_CD
NCARS_UCARS;IDENTYFIKATORY_I_DOKUMENTY_BASE;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_IDENT_DOCUMENTS_TYPE_BASE;RUN_TIMESTAMP
NCARS_UCARS;IDENTYFIKATORY_I_DOKUMENTY_LOCAL;ID;INT_TCE_SALES;NCARS_UCARS_IDENT_DOCUMENTS_TYPE_LOCAL;IDENT_DOCUMENTS_TYPE_LOCAL_ID
NCARS_UCARS;IDENTYFIKATORY_I_DOKUMENTY_LOCAL;IDENTYFIKATORY_I_DOKUMENTY_BASE_ID;INT_TCE_SALES;NCARS_UCARS_IDENT_DOCUMENTS_TYPE_LOCAL;IDENT_DOCUMENTS_TYPE_BASE_ID
NCARS_UCARS;IDENTYFIKATORY_I_DOKUMENTY_LOCAL;JEZYK;INT_TCE_SALES;NCARS_UCARS_IDENT_DOCUMENTS_TYPE_LOCAL;LANGUAGE_CD
NCARS_UCARS;IDENTYFIKATORY_I_DOKUMENTY_LOCAL;NAZWA;INT_TCE_SALES;NCARS_UCARS_IDENT_DOCUMENTS_TYPE_LOCAL;IDENT_DOCUMENTS_TYPE_LOCAL_NAME
NCARS_UCARS;IDENTYFIKATORY_I_DOKUMENTY_LOCAL;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_IDENT_DOCUMENTS_TYPE_LOCAL;RUN_TIMESTAMP
NCARS_UCARS;IDENTYFIKATORY_OPERACYJNE;IDA_OPER_ID;INT_TCE_SALES;NCARS_UCARS_OPERATIONAL_IDENTIFIER;OPERATIONAL_IDENTIFIER_ID
NCARS_UCARS;IDENTYFIKATORY_OPERACYJNE;IDENT_DOK_ID;INT_TCE_SALES;NCARS_UCARS_OPERATIONAL_IDENTIFIER;IDENT_DOCUMENTS_TYPE_BASE_ID
NCARS_UCARS;IDENTYFIKATORY_OPERACYJNE;NUMER;INT_TCE_SALES;NCARS_UCARS_OPERATIONAL_IDENTIFIER;OPERATIONAL_IDENTIFIER_NO
NCARS_UCARS;IDENTYFIKATORY_OPERACYJNE;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_OPERATIONAL_IDENTIFIER;RUN_TIMESTAMP
NCARS_UCARS;KIEROWNICE;ID;INT_TCE_SALES;NCARS_UCARS_STEERING_WHEEL;STEERING_WHEEL_ID
NCARS_UCARS;KIEROWNICE;SYMBOL;INT_TCE_SALES;NCARS_UCARS_STEERING_WHEEL;STEERING_WHEEL_CD
NCARS_UCARS;KIEROWNICE;NAZWA;INT_TCE_SALES;NCARS_UCARS_STEERING_WHEEL;STEERING_WHEEL_NAME
NCARS_UCARS;KIEROWNICE;AKTYWNE;INT_TCE_SALES;NCARS_UCARS_STEERING_WHEEL;ACTIVE_FLG
NCARS_UCARS;KIEROWNICE;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_STEERING_WHEEL;RUN_TIMESTAMP
NCARS_UCARS;KLIENCI;ID;INT_TCE_SALES;NCARS_UCARS_CUSTOMER;CUSTOMER_ID
NCARS_UCARS;KLIENCI;NAZWA;INT_TCE_SALES;NCARS_UCARS_CUSTOMER;CUSTOMER_NAME
NCARS_UCARS;KLIENCI;AKTYWNE;INT_TCE_SALES;NCARS_UCARS_CUSTOMER;ACTIVE_FLG
NCARS_UCARS;KLIENCI_TRANSAKCJI;TR_TMPL_ID;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_W_CUSTOMER_DETAIL;TRANSACTION_ID
NCARS_UCARS;KLIENCI_TRANSAKCJI;NUMER_KOLEJNY;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_W_CUSTOMER_DETAIL;ORDINAL_NO
NCARS_UCARS;KLIENCI_TRANSAKCJI;RODZAJ_DANYCH;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_W_CUSTOMER_DETAIL;CLIENT_TYPE
NCARS_UCARS;KLIENCI_TRANSAKCJI;DID_ID;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_W_CUSTOMER_DETAIL;CUSTOMER_DETAIL_ID
NCARS_UCARS;KLIENCI_TRANSAKCJI;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_TRANSACTION_W_CUSTOMER_DETAIL;RUN_TIMESTAMP
NCARS_UCARS;KONWERSJE;ID;INT_TCE_SALES;NCARS_UCARS_CONVERSION;CONVERSION_ID
NCARS_UCARS;KONWERSJE;SYMBOL;INT_TCE_SALES;NCARS_UCARS_CONVERSION;CONVERSION_CD
NCARS_UCARS;KONWERSJE;NAZWA;INT_TCE_SALES;NCARS_UCARS_CONVERSION;CONVERSION_NAME
NCARS_UCARS;KONWERSJE;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_CONVERSION;RUN_TIMESTAMP
NCARS_UCARS;LAKIERY;ID;INT_TCE_SALES;NCARS_UCARS_PAINT;PAINT_ID
NCARS_UCARS;LAKIERY;KOD;INT_TCE_SALES;NCARS_UCARS_PAINT;PAINT_CD
NCARS_UCARS;LAKIERY;WYROZNIK;INT_TCE_SALES;NCARS_UCARS_PAINT;MARKER_CD
NCARS_UCARS;LAKIERY;AKTYWNE;INT_TCE_SALES;NCARS_UCARS_PAINT;ACTIVE_FLG
NCARS_UCARS;LAKIERY;RUN_TIMESTAMP;INT_TCE_SALES;NCARS_UCARS_PAINT;RUN_TIMESTAMP
NCARS_UCARS;LOKALIZACJE;ID;INT_TCE_SALES;NCARS_UCARS_LOCATION;LOCATION_ID
NCARS_UCARS;LOKALIZACJE;SYMBOL;INT_TCE_SALES;NCARS_UCARS_LOCATION;LOCATION_CD
NCARS_UCARS;LOKALIZACJE;AKTYWNE;INT_TCE_SALES;NCARS_UCARS_LOCATION;ACTIVE_FLG
NCARS_UCARS;LOKALIZACJE;NAZWA;INT_TCE_SALES;NCARS_UCARS_LOCATION;LOCATION_NAME
NCARS_UCARS;LOKALIZACJE;TYP;INT_TCE_SALES;NCARS_UCARS_LOCATION;LOCATION_TYPE
NCARS_UCARS;LOKALIZACJE_SAMOCHODOW;SAM_ID;INT_TCE_SALES;NCARS_UCARS_CAR_W_LOCATION;CAR_ID
NCARS_UCARS;LOKALIZACJE_SAMOCHODOW;NUMER_KOLEJNY;INT_TCE_SALES;NCARS_UCARS_CAR_W_LOCATION;SEQUENCE_NO
NCARS_UCARS;LOKALIZACJE_SAMOCHODOW;LOKAL_ID;INT_TCE_SALES;NCARS_UCARS_CAR_W_LOCATION;LOCATION_ID
NCARS_UCARS;LOKALIZACJE_SAMOCHODOW;DATA_WEJSCIA;INT_TCE_SALES;NCARS_UCARS_CAR_W_LOCATION;LOCATION_ARRIVAL_DATE
NCARS_UCARS;LOKALIZACJE_SAMOCHODOW;DATA_WYJSCIA;INT_TCE_SALES;NCARS_UCARS_CAR_W_LOCATION;LOCATION_DEPATURE_DATE
NCARS_UCARS;LOKALIZACJE_SAMOCHODOW;PRZYBYCIE_DO_POLSKI;INT_TCE_SALES;NCARS_UCARS_CAR_W_LOCATION;ARRIVAL_POLAND_FLG
NCARS_UCARS;LOKALIZACJE_SAMOCHODOW;WYJSCIE_POTWIERDZONE;INT_TCE_SALES;NCARS_UCARS_CAR_W_LOCATION;DEPARTURE_CONFIRMED_FLG
NCARS_UCARS;LOKALIZACJE_SAMOCHODOW;OSTATNIE;INT_TCE_SALES;NCARS_UCARS_CAR_W_LOCATION;ACTIVE_FLG
NCARS_UCARS;MARKI;ID;INT_TCE_SALES;NCARS_UCARS_BRAND;BRAND_ID
NCARS_UCARS;MARKI;SYMBOL;INT_TCE_SALES;NCARS_UCARS_BRAND;BRAND_CD
NCARS_UCARS;MARKI;NAZWA;INT_TCE_SALES;NCARS_UCARS_BRAND;BRAND_NAME
NCARS_UCARS;MARKI;AKTYWNE;INT_TCE_SALES;NCARS_UCARS_BRAND;ACTIVE_FLG
NCARS_UCARS;MARKI;KOLEJNOSC;INT_TCE_SALES;NCARS_UCARS_BRAND;ORDINAL_NO
